"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sofoservis.sk/medzinarodne-stahovanie/brno","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/brno","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/hamburg","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/hamburg","index, follow",""
"https://www.sofoservis.sk/stahovanie-zo-slovenska","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-zo-slovenska","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/dansko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/dansko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/irsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/irsko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/taliansko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/taliansko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/polsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/polsko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/brusel","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/brusel","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/ceska-republika","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/ceska-republika","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/amsterdam","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/amsterdam","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/francuzsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/francuzsko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/berlin","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/berlin","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/londyn","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/londyn","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/rakusko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/rakusko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/vieden","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/vieden","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/madarsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/madarsko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/svajciarsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/svajciarsko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/mnichov","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/mnichov","index, follow",""
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-stupava/page-b0b273c6387f0455.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/anglicko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/anglicko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/varsava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/varsava","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofo_bratislava_stahovanie.jpg&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-pezinok/page-f6cf1669353c419c.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofoservis%20spokojnost.jpg&w=1200&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/en/moving-pezinok","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/en/moving-pezinok","index, follow",""
"https://www.sofoservis.sk/_next/static/chunks/app/referencie/page-9453162ddb66daee.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/bratislava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/bratislava","index, follow",""
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senec","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senec","index, follow",""
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/galanta","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/galanta","index, follow",""
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/hlohovec","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/hlohovec","index, follow",""
