"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.sofoservis.sk/medzinarodne-stahovanie/zurich","text/html; charset=utf-8","200","OK","Indexable","","df3454fb60a713f301f822e998e809ac","56","https://www.sofoservis.sk/medzinarodne-stahovanie/zurich","https://www.sofoservis.sk/medzinarodne-stahovanie/zurich"
"https://www.sofoservis.sk/medzinarodne-stahovanie/frankfurt","text/html; charset=utf-8","200","OK","Indexable","","a9a07165958a33fcf8cdc2a505b37373","59","https://www.sofoservis.sk/medzinarodne-stahovanie/frankfurt","https://www.sofoservis.sk/medzinarodne-stahovanie/frankfurt"
"https://www.sofoservis.sk/medzinarodne-stahovanie/dublin","text/html; charset=utf-8","200","OK","Indexable","","f0a84c6863a12808755d1f92d0dbfba3","56","https://www.sofoservis.sk/medzinarodne-stahovanie/dublin","https://www.sofoservis.sk/medzinarodne-stahovanie/dublin"
"https://www.sofoservis.sk/medzinarodne-stahovanie/norsko","text/html; charset=utf-8","200","OK","Indexable","","3a67943d0537d12f59d0f0f05f353301","56","https://www.sofoservis.sk/medzinarodne-stahovanie/norsko","https://www.sofoservis.sk/medzinarodne-stahovanie/norsko"
"https://www.sofoservis.sk/stahovanie-na-slovensko","text/html; charset=utf-8","200","OK","Indexable","","8497821f4eaaef6b75746e82f69f2084","49","https://www.sofoservis.sk/stahovanie-na-slovensko","https://www.sofoservis.sk/stahovanie-na-slovensko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/pariz","text/html; charset=utf-8","200","OK","Indexable","","b69686acdfcb7251736dcd345e552fb9","55","https://www.sofoservis.sk/medzinarodne-stahovanie/pariz","https://www.sofoservis.sk/medzinarodne-stahovanie/pariz"
"https://www.sofoservis.sk/medzinarodne-stahovanie/budapest","text/html; charset=utf-8","200","OK","Indexable","","cca27d7d9a82ce4aaa03e758bdb357eb","58","https://www.sofoservis.sk/medzinarodne-stahovanie/budapest","https://www.sofoservis.sk/medzinarodne-stahovanie/budapest"
"https://www.sofoservis.sk/medzinarodne-stahovanie/belgicko","text/html; charset=utf-8","200","OK","Indexable","","12598539310d2ef3df18ad55a718081e","58","https://www.sofoservis.sk/medzinarodne-stahovanie/belgicko","https://www.sofoservis.sk/medzinarodne-stahovanie/belgicko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/nemecko","text/html; charset=utf-8","200","OK","Indexable","","97808f20d1850967e240e0878635d2b7","57","https://www.sofoservis.sk/medzinarodne-stahovanie/nemecko","https://www.sofoservis.sk/medzinarodne-stahovanie/nemecko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/brno","text/html; charset=utf-8","200","OK","Indexable","","638f267ff8bea4df56e9485010be8b68","54","https://www.sofoservis.sk/medzinarodne-stahovanie/brno","https://www.sofoservis.sk/medzinarodne-stahovanie/brno"
"https://www.sofoservis.sk/medzinarodne-stahovanie/hamburg","text/html; charset=utf-8","200","OK","Indexable","","1d41dff86e5c5bd4a23345312f8d4f7e","57","https://www.sofoservis.sk/medzinarodne-stahovanie/hamburg","https://www.sofoservis.sk/medzinarodne-stahovanie/hamburg"
"https://www.sofoservis.sk/stahovanie-zo-slovenska","text/html; charset=utf-8","200","OK","Indexable","","d1d087af54ef247c0ce6a2dabfa1b7b6","49","https://www.sofoservis.sk/stahovanie-zo-slovenska","https://www.sofoservis.sk/stahovanie-zo-slovenska"
"https://www.sofoservis.sk/medzinarodne-stahovanie/dansko","text/html; charset=utf-8","200","OK","Indexable","","a9c9e3e42a92912878b336ad2cee5df8","56","https://www.sofoservis.sk/medzinarodne-stahovanie/dansko","https://www.sofoservis.sk/medzinarodne-stahovanie/dansko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/irsko","text/html; charset=utf-8","200","OK","Indexable","","cf7c2a9801198b6f93dee2925b6299f1","55","https://www.sofoservis.sk/medzinarodne-stahovanie/irsko","https://www.sofoservis.sk/medzinarodne-stahovanie/irsko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/taliansko","text/html; charset=utf-8","200","OK","Indexable","","ee77bd82e0e48c481ab627f5b6705940","59","https://www.sofoservis.sk/medzinarodne-stahovanie/taliansko","https://www.sofoservis.sk/medzinarodne-stahovanie/taliansko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/polsko","text/html; charset=utf-8","200","OK","Indexable","","e772fe38ad4327f85e753fac59a8a53d","56","https://www.sofoservis.sk/medzinarodne-stahovanie/polsko","https://www.sofoservis.sk/medzinarodne-stahovanie/polsko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/brusel","text/html; charset=utf-8","200","OK","Indexable","","ba03b7a7daebaeaa646e754f884554ea","56","https://www.sofoservis.sk/medzinarodne-stahovanie/brusel","https://www.sofoservis.sk/medzinarodne-stahovanie/brusel"
"https://www.sofoservis.sk/medzinarodne-stahovanie/ceska-republika","text/html; charset=utf-8","200","OK","Indexable","","34ced044c571a55bfb9c5cd0a116c9d8","65","https://www.sofoservis.sk/medzinarodne-stahovanie/ceska-republika","https://www.sofoservis.sk/medzinarodne-stahovanie/ceska-republika"
"https://www.sofoservis.sk/medzinarodne-stahovanie/amsterdam","text/html; charset=utf-8","200","OK","Indexable","","44f31bc455adf439b9738927d090f46c","59","https://www.sofoservis.sk/medzinarodne-stahovanie/amsterdam","https://www.sofoservis.sk/medzinarodne-stahovanie/amsterdam"
"https://www.sofoservis.sk/medzinarodne-stahovanie/francuzsko","text/html; charset=utf-8","200","OK","Indexable","","dfacd4bdad4a1a9e8404df5db448383b","60","https://www.sofoservis.sk/medzinarodne-stahovanie/francuzsko","https://www.sofoservis.sk/medzinarodne-stahovanie/francuzsko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/berlin","text/html; charset=utf-8","200","OK","Indexable","","c547f82c52e5ccbac3f5391f5d268a8b","56","https://www.sofoservis.sk/medzinarodne-stahovanie/berlin","https://www.sofoservis.sk/medzinarodne-stahovanie/berlin"
"https://www.sofoservis.sk/medzinarodne-stahovanie/londyn","text/html; charset=utf-8","200","OK","Indexable","","2a00a20b194728d382e7f60a88f634a5","56","https://www.sofoservis.sk/medzinarodne-stahovanie/londyn","https://www.sofoservis.sk/medzinarodne-stahovanie/londyn"
"https://www.sofoservis.sk/medzinarodne-stahovanie/rakusko","text/html; charset=utf-8","200","OK","Indexable","","9f37f97def28fb8880c2adc357952b70","57","https://www.sofoservis.sk/medzinarodne-stahovanie/rakusko","https://www.sofoservis.sk/medzinarodne-stahovanie/rakusko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/vieden","text/html; charset=utf-8","200","OK","Indexable","","c2589f8536dd4d035ca2188c65279e8","56","https://www.sofoservis.sk/medzinarodne-stahovanie/vieden","https://www.sofoservis.sk/medzinarodne-stahovanie/vieden"
"https://www.sofoservis.sk/medzinarodne-stahovanie/madarsko","text/html; charset=utf-8","200","OK","Indexable","","b51bc9a277f849c95529005f4041d920","58","https://www.sofoservis.sk/medzinarodne-stahovanie/madarsko","https://www.sofoservis.sk/medzinarodne-stahovanie/madarsko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/svajciarsko","text/html; charset=utf-8","200","OK","Indexable","","2556282711ee901b42f1cdf7a6474d11","61","https://www.sofoservis.sk/medzinarodne-stahovanie/svajciarsko","https://www.sofoservis.sk/medzinarodne-stahovanie/svajciarsko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/mnichov","text/html; charset=utf-8","200","OK","Indexable","","e0ab08b15ea22f87494aaa2150838b34","57","https://www.sofoservis.sk/medzinarodne-stahovanie/mnichov","https://www.sofoservis.sk/medzinarodne-stahovanie/mnichov"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-stupava/page-b0b273c6387f0455.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","130","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-stupava/page-b0b273c6387f0455.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/medzinarodne-stahovanie/anglicko","text/html; charset=utf-8","200","OK","Indexable","","e3b77b43cfb39d065e2372f11fefd678","58","https://www.sofoservis.sk/medzinarodne-stahovanie/anglicko","https://www.sofoservis.sk/medzinarodne-stahovanie/anglicko"
"https://www.sofoservis.sk/medzinarodne-stahovanie/varsava","text/html; charset=utf-8","200","OK","Indexable","","25140e2b08eb73742bf7b29361319bae","57","https://www.sofoservis.sk/medzinarodne-stahovanie/varsava","https://www.sofoservis.sk/medzinarodne-stahovanie/varsava"
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofo_bratislava_stahovanie.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","","96","","https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofo_bratislava_stahovanie.jpg&w=3840&q=75"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-pezinok/page-f6cf1669353c419c.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","130","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-pezinok/page-f6cf1669353c419c.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofoservis%20spokojnost.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","93","","https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofoservis%20spokojnost.jpg&w=1200&q=75"
"https://www.sofoservis.sk/en/moving-pezinok","text/html; charset=utf-8","200","OK","Indexable","","6e9d570f04c2d5820a1b3433d69d2500","43","https://www.sofoservis.sk/en/moving-pezinok","https://www.sofoservis.sk/en/moving-pezinok"
"https://www.sofoservis.sk/_next/static/chunks/app/referencie/page-9453162ddb66daee.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","122","","https://www.sofoservis.sk/_next/static/chunks/app/referencie/page-9453162ddb66daee.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/bratislava","text/html; charset=utf-8","200","OK","Indexable","","b7a14367d4fd4aca3d66dd79541a7f52","71","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/bratislava","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/bratislava"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senec","text/html; charset=utf-8","200","OK","Indexable","","3d4efa52a2cb42bbf842c1ac96ba56d8","66","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senec","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senec"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/galanta","text/html; charset=utf-8","200","OK","Indexable","","36a4f8d2cb766529932fc431912abdd0","68","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/galanta","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/galanta"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/hlohovec","text/html; charset=utf-8","200","OK","Indexable","","bbc99f992140098710c38598e0a48a07","69","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/hlohovec","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/hlohovec"
"https://www.sofoservis.sk/_next/static/chunks/app/odvoz-likvidacia-stavebneho-odpadu/page-80a73103ef9aa52d.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","146","","https://www.sofoservis.sk/_next/static/chunks/app/odvoz-likvidacia-stavebneho-odpadu/page-80a73103ef9aa52d.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senica","text/html; charset=utf-8","200","OK","Indexable","","c3ca4949e38d33b3c9a25b02dc7856d","67","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senica","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/senica"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/trnava","text/html; charset=utf-8","200","OK","Indexable","","ce3e8386a833c958e891bd2a7223251a","67","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/trnava","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/trnava"
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/nitra","text/html; charset=utf-8","200","OK","Indexable","","3305344782efe97c6431039121a3c167","66","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/nitra","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu/nitra"
"https://www.sofoservis.sk/_next/static/chunks/app/cistenie-vypratavanie-pozemkov-nehnutelnosti/page-6c485a13dbf125f2.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","156","","https://www.sofoservis.sk/_next/static/chunks/app/cistenie-vypratavanie-pozemkov-nehnutelnosti/page-6c485a13dbf125f2.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/vypratavanie-po-rekonstrukcii","text/html; charset=utf-8","200","OK","Indexable","","93b5ef16add9c00e48b03b9a3a19c1e0","55","https://www.sofoservis.sk/vypratavanie-po-rekonstrukcii","https://www.sofoservis.sk/vypratavanie-po-rekonstrukcii"
"https://www.sofoservis.sk/vypratavanie-pozostalosti","text/html; charset=utf-8","200","OK","Indexable","","6e96032da3052a7bf03178f6f522cfad","51","https://www.sofoservis.sk/vypratavanie-pozostalosti","https://www.sofoservis.sk/vypratavanie-pozostalosti"
"https://www.sofoservis.sk/vypratavanie-senec","text/html; charset=utf-8","200","OK","Indexable","","ca0f1b370a3ff0903b692d44ab0bef34","44","https://www.sofoservis.sk/vypratavanie-senec","https://www.sofoservis.sk/vypratavanie-senec"
"https://www.sofoservis.sk/vypratavanie-samorin","text/html; charset=utf-8","200","OK","Indexable","","af98b1489f416c3dd0494c8f103e91a0","46","https://www.sofoservis.sk/vypratavanie-samorin","https://www.sofoservis.sk/vypratavanie-samorin"
"https://www.sofoservis.sk/vypratavanie-komarno","text/html; charset=utf-8","200","OK","Indexable","","56734d4a1b1926cb92b8bf4a75538d07","46","https://www.sofoservis.sk/vypratavanie-komarno","https://www.sofoservis.sk/vypratavanie-komarno"
"https://www.sofoservis.sk/vypratavanie-stupava","text/html; charset=utf-8","200","OK","Indexable","","71da67450eabc0c15d4bbbc0df7bf03d","46","https://www.sofoservis.sk/vypratavanie-stupava","https://www.sofoservis.sk/vypratavanie-stupava"
"https://www.sofoservis.sk/vypratavanie-galanta","text/html; charset=utf-8","200","OK","Indexable","","b337b36e7f53c27727f5e2fb3d551b8","46","https://www.sofoservis.sk/vypratavanie-galanta","https://www.sofoservis.sk/vypratavanie-galanta"
"https://www.sofoservis.sk/vypratavanie-pezinok","text/html; charset=utf-8","200","OK","Indexable","","b58896301d172d3b71c4191fe5e3edcd","46","https://www.sofoservis.sk/vypratavanie-pezinok","https://www.sofoservis.sk/vypratavanie-pezinok"
"https://www.sofoservis.sk/vypratavanie-trnava","text/html; charset=utf-8","200","OK","Indexable","","27ddf280e252c49600834048673993ca","45","https://www.sofoservis.sk/vypratavanie-trnava","https://www.sofoservis.sk/vypratavanie-trnava"
"https://www.sofoservis.sk/vypratavanie-kancelarii","text/html; charset=utf-8","200","OK","Indexable","","c31a3a5187fde5b3661b5bbf3fee6ec3","49","https://www.sofoservis.sk/vypratavanie-kancelarii","https://www.sofoservis.sk/vypratavanie-kancelarii"
"https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie/page-30923be1c6d9c241.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","124","","https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie/page-30923be1c6d9c241.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/vypratavanie-chalupy","text/html; charset=utf-8","200","OK","Indexable","","fd9c45267524a3b11d258896fef22ba1","46","https://www.sofoservis.sk/vypratavanie-chalupy","https://www.sofoservis.sk/vypratavanie-chalupy"
"https://www.sofoservis.sk/vypratavanie-senica","text/html; charset=utf-8","200","OK","Indexable","","f200e217f707436e94d180edd730fa90","45","https://www.sofoservis.sk/vypratavanie-senica","https://www.sofoservis.sk/vypratavanie-senica"
"https://www.sofoservis.sk/vypratavanie-levice","text/html; charset=utf-8","200","OK","Indexable","","c943206a365b2aa22188e47497c3d76c","45","https://www.sofoservis.sk/vypratavanie-levice","https://www.sofoservis.sk/vypratavanie-levice"
"https://www.sofoservis.sk/vypratavanie-nitra","text/html; charset=utf-8","200","OK","Indexable","","bbfd3e7da7543e68b14e4027698727f7","44","https://www.sofoservis.sk/vypratavanie-nitra","https://www.sofoservis.sk/vypratavanie-nitra"
"https://www.sofoservis.sk/vypratavanie-hlohovec","text/html; charset=utf-8","200","OK","Indexable","","6b483e6aae3b2c7cfd12167d88b4c3a8","47","https://www.sofoservis.sk/vypratavanie-hlohovec","https://www.sofoservis.sk/vypratavanie-hlohovec"
"https://www.sofoservis.sk/_next/static/chunks/app/buranie-demolacia-domov-bytov/page-f692fb32611e44e3.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","141","","https://www.sofoservis.sk/_next/static/chunks/app/buranie-demolacia-domov-bytov/page-f692fb32611e44e3.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-senec/page-32f066e4d06d2e62.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","128","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-senec/page-32f066e4d06d2e62.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/vypratavanie-piestany","text/html; charset=utf-8","200","OK","Indexable","","bb924fe2a7d729d76cd593535473ca4d","47","https://www.sofoservis.sk/vypratavanie-piestany","https://www.sofoservis.sk/vypratavanie-piestany"
"https://www.sofoservis.sk/vypratavanie-malacky","text/html; charset=utf-8","200","OK","Indexable","","4ae3337a417dc0940378c22c1b8575b5","46","https://www.sofoservis.sk/vypratavanie-malacky","https://www.sofoservis.sk/vypratavanie-malacky"
"https://www.sofoservis.sk/en/moving-senec","text/html; charset=utf-8","200","OK","Indexable","","ed6cbbb31e2f586678dca931f181e639","41","https://www.sofoservis.sk/en/moving-senec","https://www.sofoservis.sk/en/moving-senec"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-galanta/page-9d7e18b7c915651e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","130","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-galanta/page-9d7e18b7c915651e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-nitra/page-eab5b0af6e3ddc1c.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","128","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-nitra/page-eab5b0af6e3ddc1c.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/en/moving-nitra","text/html; charset=utf-8","200","OK","Indexable","","942742c29cd650b6815adc922181dfd6","41","https://www.sofoservis.sk/en/moving-nitra","https://www.sofoservis.sk/en/moving-nitra"
"https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie-bytov-domov/page-2512591ae69868ad.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","136","","https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie-bytov-domov/page-2512591ae69868ad.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-komarno/page-49e17b53b8610998.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","130","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-komarno/page-49e17b53b8610998.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/en/moving-galanta","text/html; charset=utf-8","200","OK","Indexable","","e708d7aacce41967f018bc07db666dda","43","https://www.sofoservis.sk/en/moving-galanta","https://www.sofoservis.sk/en/moving-galanta"
"https://www.sofoservis.sk/_next/static/chunks/app/montaz-kuchyne/page-93f1d42a9d592a53.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","126","","https://www.sofoservis.sk/_next/static/chunks/app/montaz-kuchyne/page-93f1d42a9d592a53.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-bytov-domov/page-c558ff489a822f81.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","134","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-bytov-domov/page-c558ff489a822f81.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/icons/artwork_icon.svg","image/svg+xml","200","OK","Indexable","","","48","","https://www.sofoservis.sk/icons/artwork_icon.svg"
"https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie-odvoz-stareho-nabytku/page-e8f0598273081ade.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","146","","https://www.sofoservis.sk/_next/static/chunks/app/vypratavanie-odvoz-stareho-nabytku/page-e8f0598273081ade.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-tazkych-bremien/page-34d1c117646c907e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","138","","https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-tazkych-bremien/page-34d1c117646c907e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/en/moving-komarno","text/html; charset=utf-8","200","OK","Indexable","","c8bd4f7ca8991a1f42ad3aa8192bc38","43","https://www.sofoservis.sk/en/moving-komarno","https://www.sofoservis.sk/en/moving-komarno"
"https://www.sofoservis.sk/blog/vypratavanie-po-rekonstrukcii-odvoz-stavebneho-odpadu","text/html; charset=utf-8","200","OK","Indexable","","b1832e991fe043244259315598c51ef4","84","https://www.sofoservis.sk/blog/vypratavanie-po-rekonstrukcii-odvoz-stavebneho-odpadu","https://www.sofoservis.sk/blog/vypratavanie-po-rekonstrukcii-odvoz-stavebneho-odpadu"
"https://www.sofoservis.sk/blog/kolko-stoji-stahovanie-bratislava-2026","text/html; charset=utf-8","200","OK","Indexable","","a747eecd5bb1cbadb0117d469d802ac1","69","https://www.sofoservis.sk/blog/kolko-stoji-stahovanie-bratislava-2026","https://www.sofoservis.sk/blog/kolko-stoji-stahovanie-bratislava-2026"
"https://www.sofoservis.sk/blog/vypratavanie-bytov-pezinok","text/html; charset=utf-8","200","OK","Indexable","","66d3d1b78fa76e7b51b9f7adccb2be78","57","https://www.sofoservis.sk/blog/vypratavanie-bytov-pezinok","https://www.sofoservis.sk/blog/vypratavanie-bytov-pezinok"
"https://www.sofoservis.sk/blog/ako-si-vybrat-stahovaciu-firmu-10-kriterii","text/html; charset=utf-8","200","OK","Indexable","","d9ba94cd501189f5bcd185804a9293a8","73","https://www.sofoservis.sk/blog/ako-si-vybrat-stahovaciu-firmu-10-kriterii","https://www.sofoservis.sk/blog/ako-si-vybrat-stahovaciu-firmu-10-kriterii"
"https://www.sofoservis.sk/blog/medzinarodne-stahovanie-slovensko-2026","text/html; charset=utf-8","200","OK","Indexable","","dec115c355237184a7a6ce29119879cb","69","https://www.sofoservis.sk/blog/medzinarodne-stahovanie-slovensko-2026","https://www.sofoservis.sk/blog/medzinarodne-stahovanie-slovensko-2026"
"https://www.sofoservis.sk/blog/stahovanie-v-zime-vyhody-vyzvy","text/html; charset=utf-8","200","OK","Indexable","","f645f2cbd9b01b7590982b108df0546d","61","https://www.sofoservis.sk/blog/stahovanie-v-zime-vyhody-vyzvy","https://www.sofoservis.sk/blog/stahovanie-v-zime-vyhody-vyzvy"
"https://www.sofoservis.sk/blog/vypratavanie-bytov-malacky","text/html; charset=utf-8","200","OK","Indexable","","c1806545f189f2e5412bd4c981a03f17","57","https://www.sofoservis.sk/blog/vypratavanie-bytov-malacky","https://www.sofoservis.sk/blog/vypratavanie-bytov-malacky"
"https://www.sofoservis.sk/blog/stahovanie-seniorov-starsich-osob","text/html; charset=utf-8","200","OK","Indexable","","56ede79a526cc8d1768fd7a1424c4de","64","https://www.sofoservis.sk/blog/stahovanie-seniorov-starsich-osob","https://www.sofoservis.sk/blog/stahovanie-seniorov-starsich-osob"
"https://www.sofoservis.sk/blog/prenajom-stahovacieho-auta-vs-firma","text/html; charset=utf-8","200","OK","Indexable","","c172a59b4793fefc433cd075a61ad935","66","https://www.sofoservis.sk/blog/prenajom-stahovacieho-auta-vs-firma","https://www.sofoservis.sk/blog/prenajom-stahovacieho-auta-vs-firma"
"https://www.sofoservis.sk/_next/static/chunks/app/blog/page-f10da8d6f8589f30.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","Indexable","","","116","","https://www.sofoservis.sk/_next/static/chunks/app/blog/page-f10da8d6f8589f30.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA"
"https://www.sofoservis.sk/blog/ako-sa-pripravit-na-stahovanie-checklist","text/html; charset=utf-8","200","OK","Indexable","","2bc6140c9242af6a11d8df2e4f87c523","71","https://www.sofoservis.sk/blog/ako-sa-pripravit-na-stahovanie-checklist","https://www.sofoservis.sk/blog/ako-sa-pripravit-na-stahovanie-checklist"
"https://www.sofoservis.sk/blog/stahovanie-s-domacimi-zvieratami","text/html; charset=utf-8","200","OK","Indexable","","b10e4bfdf7a7e5b27d0c14ce411ca5e3","63","https://www.sofoservis.sk/blog/stahovanie-s-domacimi-zvieratami","https://www.sofoservis.sk/blog/stahovanie-s-domacimi-zvieratami"
"https://www.sofoservis.sk/blog/vypratavanie-po-sezonnom-uskladneni-bratislava","text/html; charset=utf-8","200","OK","Indexable","","c1dd0b1ee4bdb020c7aa5a64a7d777d1","77","https://www.sofoservis.sk/blog/vypratavanie-po-sezonnom-uskladneni-bratislava","https://www.sofoservis.sk/blog/vypratavanie-po-sezonnom-uskladneni-bratislava"
"https://www.sofoservis.sk/blog/montaz-nabytku-ikea-cena","text/html; charset=utf-8","200","OK","Indexable","","efd4d4cb2d59c244ba2a76703bb23f9f","55","https://www.sofoservis.sk/blog/montaz-nabytku-ikea-cena","https://www.sofoservis.sk/blog/montaz-nabytku-ikea-cena"
